x	Average	StDev
12.210001	0.3910744	0.0009226435985796663
12.2200003	0.3967518666666667	0.0007788062810053275
12.230000500000001	0.39351806666666667	0.0008593499946665408
12.2400007	0.39240896666666675	0.0031722522981839727
12.250001	0.38924776666666666	0.01078701427380783
12.260000199999999	0.3846174	0.011253429805619265
12.2700005	0.39249046666666665	0.018584499525769675
12.2800007	0.3885493666666667	0.013054826766500336
12.2900009	0.39191943333333334	0.012004525632582632
12.3000002	0.39000696666666673	0.017885964939396846
12.3100004	0.38944236666666665	0.02078657114348911
12.3200006	0.3856066	0.015565021048170785
12.3300009	0.3844351	0.02074232015662662
12.340000199999999	0.38409563333333335	0.016431917301499968
12.3500004	0.38343683333333334	0.021217498427555805
12.3600006	0.38091196666666666	0.014348170046850309
12.3700008	0.38139116666666667	0.01645110747406792
12.380000099999998	0.3755759	0.014102704974933027
12.3900003	0.37501186666666664	0.011501108944938032
12.4000006	0.37112570000000006	0.016256689899545974
12.4100008	0.37173693333333335	0.0156215598902073
12.420001	0.3658557666666667	0.012078791295627795
12.430000300000001	0.36906246666666664	0.01796855229820515
12.4400005	0.3751076666666666	0.010167166323678076
12.4500008	0.37917819999999997	0.006853996434927567
12.460001	0.3778043	0.01371920236602698
12.4700003	0.38044306666666666	0.011787157554021797
12.480000500000001	0.3757378333333334	0.0050459593996913495
12.4900007	0.3766298666666667	0.010115147431616267
12.500001	0.3832712999999999	0.010928368630312576
12.510000199999999	0.38500913333333336	0.005493536567033455
12.5200005	0.3735942333333333	0.00949443786979162
12.5300007	0.3848851	0.006837352317235065
12.5400009	0.3771760333333334	0.010707287507269646
12.5500002	0.38161169999999994	0.006496073026837052
12.5600004	0.3879654666666667	0.013428808037325329
12.5700006	0.3868021	0.015441395005957197
12.5800009	0.38191216666666666	0.021050390006204973
12.590000199999999	0.38655140000000004	0.02119289264635671
12.6000004	0.3811673	0.017913397172228354
12.6100006	0.38904520000000004	0.02262039842023125
12.6200008	0.3821313	0.021640306064379042
12.6300011	0.3856578666666666	0.015856452114307706
12.6400003	0.3929728333333333	0.01764929744843496
12.6500006	0.38470686666666665	0.009761922818960047
12.6600008	0.3872255	0.01642079761795996
12.670001	0.37879546666666664	0.017133698498086554
12.680000300000001	0.37798786666666667	0.013678220971432403
12.6900005	0.37382160000000003	0.010195978165924055
12.7000008	0.3763654666666667	0.009567194159905658
12.710001	0.3786950333333334	0.009567907972662238
12.7200003	0.3818778	0.017000391342848545
12.730000500000001	0.3854294	0.021701696069201575
12.7400007	0.3817531333333333	0.01899714777442477
12.750001	0.3807373666666667	0.009216943921568209
12.760000199999999	0.3851217333333334	0.009722054993330018
12.7700005	0.38593019999999995	0.005359653074593565
12.7800007	0.39266236666666665	0.015330549463190549
12.7900009	0.39002886666666664	0.013137179347307935
12.8000002	0.3920717333333333	0.01153729116618513
12.8100004	0.38489486666666667	0.01641516397308695
12.8200006	0.38461593333333327	0.015364615405968776
12.8300009	0.39071256666666665	0.014468345028486615
12.840000199999999	0.3790234666666667	0.004743374706191042
12.8500004	0.3801453666666667	0.004129556601299135
12.8600006	0.3734533	0.0014950594871107642
12.8700008	0.3772413333333333	0.012032375880238045
12.8800011	0.3768180666666667	0.004876926419716981
12.8900003	0.3776862	0.007066661200312329
12.9000006	0.3843472666666667	0.01194091982400571
12.9100008	0.38005629999999996	0.0070339285431400035
12.920001	0.38460346666666667	0.006110916363634299
12.930000300000001	0.38867456666666667	0.0009933667114078702
12.9400005	0.38938960000000006	0.0025693074494890548
12.9500008	0.39046580000000003	0.007885979297462055
12.960001	0.39516379999999995	0.015791053444593244
12.9700003	0.39059073333333333	0.011673633185231291
12.980000500000001	0.37764333333333333	0.01708553443832922
12.9900007	0.3830118333333333	0.012755956076411286
13.000001	0.386782	0.009785390693784268
13.010000199999999	0.38335143333333327	0.011238879515473657
13.0200005	0.3771017333333333	0.003598019690514965
13.0300007	0.3827420666666666	0.01354934437540552
13.0400009	0.3851659	0.010122431411968157
13.0500002	0.3907696	0.0070293101596102464
13.0600004	0.3838879333333333	0.006625303540467672
13.0700006	0.38795916666666663	0.0031384528056565206
13.0800009	0.38507583333333334	0.003916669230779332
13.090000199999999	0.3853571333333334	0.01002073681439313
13.1000004	0.391805	0.0097031166740383
13.1100006	0.383586	0.009432867932394689
13.1200008	0.3807162	0.014081118988560537
13.1300011	0.3845159	0.01504208532484774
13.1400003	0.38526313333333334	0.015229907135085683
13.1500006	0.38970449999999995	0.013828268952764853
13.1600008	0.3862287	0.003941171870142181
13.170001000000001	0.38461256666666666	0.007210156683688155
13.1800003	0.37527993333333337	0.010959278027923791
13.1900005	0.37429270000000003	0.004954898185634097
13.2000008	0.3745501666666667	0.006370620573643773
13.210001	0.38394956666666663	0.0022996592363507635
13.220000299999999	0.38164703333333333	0.002724791541262069
13.230000500000001	0.37944896666666666	0.0050802606649003055
13.240000699999998	0.38326753333333335	0.0035337770788963583
13.250001000000001	0.3816218	0.007661198255495019
13.260000199999999	0.3887595	0.013531421363626218
13.2700005	0.38690599999999997	0.01247441548169689
13.280000699999999	0.3906880666666666	0.004390315697456527
13.290000899999999	0.3953640333333333	0.011198694114196212
13.300000199999998	0.3897245	0.008369258749136585
13.310000400000002	0.3847915333333334	0.010744480993669913
13.3200006	0.3866781666666667	0.011746752938720245
13.3300009	0.3792973333333333	0.012034769695483744
13.3400011	0.3793	0.0056309110497325295
13.3500004	0.3816318666666667	0.010728876493991962
13.3600006	0.38104566666666667	0.004078250415721599
13.3700008	0.3802332333333333	0.0014088633799390442
13.3800011	0.3829694333333333	0.008153434281536434
13.3900003	0.38766053333333333	0.008788586487219302
13.4000006	0.38514319999999996	0.007063195855276817
13.4100008	0.39127703333333336	0.013090669417693435
13.420001000000001	0.3840406	0.024125527419105248
13.4300003	0.3837986666666667	0.026090817951212885
13.4400005	0.3782528666666667	0.019496519937243512
13.4500008	0.38233943333333337	0.017062859003207333
13.460001	0.3722397333333333	0.021019615039608457
13.470000299999999	0.37426829999999994	0.01811007796255994
13.480000500000001	0.36959806666666667	0.02358394001038277
13.490000699999998	0.379162	0.016861815739711995
13.500001000000001	0.3760189666666667	0.013861401417725927
13.510000199999999	0.38672850000000003	0.01100709463755086
13.5200005	0.3851505333333334	0.011050179786923527
13.530000699999999	0.3854340333333333	0.008716473544004668
13.540000899999999	0.38854289999999997	0.011714206032420673
13.550000199999998	0.3893327	0.01797008692828168
13.560000400000002	0.3856241	0.01656056816416637
13.5700006	0.3868372666666667	0.014598124295378935
13.5800009	0.38947206666666667	0.01796340316040735
13.5900011	0.38939490000000004	0.01665901572392562
13.6000004	0.39210883333333335	0.01640615968358633
13.6100006	0.3919740666666667	0.018845026321110094
13.6200008	0.38505743333333325	0.02151799052428766
13.6300011	0.3956222333333333	0.027739845568664104
13.6400003	0.3952989	0.022484609080213044
13.6500006	0.38337193333333336	0.01820988559391114
13.6600008	0.3849936666666667	0.01642715200889473
13.670001000000001	0.39649056666666666	0.015067304502575537
13.6800003	0.39530719999999997	0.018224692791923847
13.6900005	0.3898775333333333	0.016033713846247
13.7000008	0.3839823	0.02283329576670877
13.710001	0.38097963333333335	0.012535849410523965
13.720000299999999	0.3826500666666666	0.012135559725176787
13.730000500000001	0.38183286666666666	0.012597034250304055
13.740000699999998	0.38042926666666665	0.010811512864688884
13.750001000000001	0.3800634	0.01270214635130617
13.760000199999999	0.37665343333333334	0.016389203349258103
13.7700005	0.3719320333333333	0.01543328012262244
13.780000699999999	0.3797101333333333	0.022588822647569153
13.790000899999999	0.37927803333333326	0.018706359838657358
13.800000199999998	0.3809583	0.02017697897828116
13.810000400000002	0.37802873333333337	0.02233951348828648
13.8200006	0.37545673333333324	0.009937512883178234
13.8300009	0.3819524	0.016440804442301494
13.8400011	0.3871523666666667	0.012841765381104462
13.8500004	0.38972896666666673	0.018561848034700987
13.8600006	0.3902896	0.01826647269644576
13.8700008	0.3898227666666667	0.02157686255235766
13.8800011	0.3878698666666667	0.024416827195467707
13.8900003	0.3861715333333333	0.023383070967974536
13.9000006	0.38876103333333334	0.012528265069966137
13.9100008	0.38636143333333334	0.017415537879242594
13.920001000000001	0.3858816666666667	0.021176576510223137
13.9300003	0.39791523333333334	0.01813844560438775
13.9400005	0.39666663333333335	0.02541171310760715
13.9500008	0.3921603	0.018792801672182866
13.960001	0.39050936666666675	0.019315889871381376
13.970000299999999	0.39451813333333324	0.015729415230813035
13.980000500000001	0.3899662	0.015491092985002732
13.990000699999998	0.39423349999999996	0.01432869954776077
14.000001000000001	0.3899722333333333	0.021255928364889955
14.010000199999999	0.3945034333333333	0.01826610029106741
14.0200005	0.39652856666666664	0.016714236638367106
14.030000699999999	0.39664246666666664	0.016099086634443968
14.040000899999999	0.39428676666666673	0.016287756087421393
14.050000199999998	0.39790600000000004	0.014294719647827983
14.060000400000002	0.39173259999999993	0.016596200013256044
14.0700006	0.39407929999999997	0.009882923840139644
14.0800009	0.38655626666666665	0.0098135703596262
14.0900011	0.3886658	0.015640111914241545
14.1000004	0.39517166666666664	0.02184644325864812
14.1100006	0.3926716333333333	0.02069201178095873
14.1200008	0.39436446666666664	0.015747193685331114
14.1300011	0.39611816666666666	0.009913046474385817
14.1400003	0.3935496666666667	0.011553534517771363
14.1500006	0.3959898333333333	0.008198677198385927
14.1600008	0.3951450333333333	0.006394502831599426
14.170001000000001	0.39553693333333334	0.0021909754273686534
14.1800003	0.39243680000000003	0.006734370733038072
14.1900005	0.38997936666666666	0.005093143533549132
14.2000008	0.39703969999999994	0.005776317670454081
14.210001	0.3879228666666667	0.008148361869930282
14.220000299999999	0.3845410333333333	0.013579361035164116
14.230000500000001	0.38382900000000003	0.013886869569489015
14.240000699999998	0.3869441666666667	0.014917361054936422
14.250001000000001	0.38349503333333335	0.01468805002385726
14.260000199999999	0.38670099999999996	0.013167324568035833
14.2700005	0.3863279	0.0047390162143634736
14.280000699999999	0.3867989333333333	0.012837521114815459
14.290000899999999	0.38190150000000006	0.009563479457289584
14.3000011	0.3887180333333333	0.0033445844081639235
14.310000400000002	0.3849623	0.006324814220196542
14.3200006	0.38275993333333336	0.007831591231246264
14.3300009	0.38784290000000005	0.01016115255126109
14.3400011	0.3879026666666667	0.01378234409537555
14.3500004	0.38630173333333334	0.0036115554825218417
14.3600006	0.3887935333333334	0.014650034621233276
14.3700008	0.3919706666666667	0.007849381327425305
14.3800011	0.3962086333333334	0.011162352322576705
14.3900003	0.3861934333333333	0.00820965614769178
14.4000006	0.39191953333333335	0.011789623643837555
14.4100008	0.38871439999999996	0.015299735779417902
14.420001000000001	0.3876126	0.013208826885079555
14.4300003	0.3869122	0.008846649262291372
14.4400005	0.38185550000000007	0.005676454327306823
14.4500008	0.385097	0.0019419584650553119
14.460001	0.37764073333333337	0.0026120431338959903
14.470000299999999	0.3797940333333334	0.004383350322907507
14.480000500000001	0.3768431333333333	0.001616996302819918
14.490000699999998	0.3771965	0.013134684674936021
14.500001000000001	0.37775279999999994	0.00950490579174778
14.510000199999999	0.3822565	0.011598055718093454
14.5200005	0.37334343333333336	0.006331931399923189
14.530000699999999	0.3733239666666666	0.004338548531863297
14.540000899999999	0.37258843333333336	0.007609221813256158
14.5500011	0.3748648333333333	0.005136502921573539
14.560000400000002	0.37633866666666665	0.0059621090231002346
14.5700006	0.38192923333333334	0.00611305316951628
14.5800009	0.3814043	0.0029376844214448966
14.5900011	0.38555340000000005	0.00829371666021932
14.6000004	0.3897413666666667	0.015415521856341227
14.6100006	0.3904235333333334	0.012837873067737258
14.6200008	0.38469713333333333	0.016565734858536543
14.6300011	0.3866623	0.010056300019390804
14.6400003	0.38791846666666663	0.012131097833804368
14.6500006	0.38490416666666666	0.0011877820394893114
14.6600008	0.39308229999999994	0.013261483089006296
14.670001000000001	0.3910696	0.018682692602245515
14.6800003	0.39617506666666663	0.008770488131417363
14.6900005	0.3960917666666666	0.012036425896973482
14.7000008	0.3901035666666666	0.016103894779007127
14.710001	0.3835289333333334	0.0134785843657015
14.720000299999999	0.3783181666666667	0.006616897238383948
14.730000500000001	0.37963966666666665	0.008829319557776466
14.740000699999998	0.3844128666666667	0.009745782734256553
14.750001000000001	0.3756108333333333	0.004260506835264232
14.760000199999999	0.3773777	0.0046354161636254125
14.7700005	0.3772273	0.0012299801461812324
14.780000699999999	0.3800238666666667	0.00219076192757985
14.790000899999999	0.3819466333333334	0.007068348895133384
14.8000011	0.3825017	0.011799759337800081
14.810000400000002	0.3827262333333333	0.013493564121585278
14.8200006	0.3825277333333334	0.007650915093198572
14.8300009	0.38423253333333324	0.003759594960010072
14.8400011	0.382779	0.003582988713350907
14.8500004	0.38268150000000006	0.009883145258975027
14.8600006	0.38765663333333333	0.012549895797309788
14.8700008	0.3921835	0.017214825093505862
14.8800011	0.39410353333333337	0.011532709282875921
14.8900003	0.39392849999999996	0.011859076294973356
14.9000006	0.39043843333333333	0.011974615232788624
14.9100008	0.3969011333333334	0.016945765269333033
14.920001000000001	0.39216059999999997	0.02394862936453774
14.9300003	0.3941428333333333	0.01604340123861936
14.9400005	0.3964412	0.010590054481918399
14.9500008	0.404051	0.013850784876316585
14.960001	0.39634473333333337	0.00987951221383592
14.970000299999999	0.3906882333333333	0.012248236113552552
14.980000500000001	0.3875182666666667	0.009235792640230344
14.990000699999998	0.38594073333333334	0.01880050212636175
15.000001000000001	0.38598173333333335	0.019021382568660292
15.0100012	0.3895079000000001	0.019675767491002725
15.0200005	0.3855443333333333	0.01672812575106167
15.030000699999999	0.38570903333333334	0.004176787368700169
15.040000899999999	0.3870696	0.004229996419620236
15.0500011	0.3930800666666667	0.009043691665649225
15.060000400000002	0.39150006666666665	0.009624607431128463
15.0700006	0.38901286666666673	0.009491470514274023
15.0800009	0.3893662666666666	0.01458682498912405
15.0900011	0.38827379999999995	0.010014420784049374
15.1000004	0.39180913333333334	0.00814743765507494
15.1100006	0.3893435666666667	0.007854467661358963
15.1200008	0.39148483333333334	0.017541215291516588
15.1300011	0.3913507	0.013954784479883589
15.1400003	0.39357793333333335	0.01089763031917182
15.1500006	0.39139779999999996	0.01453410773215884
15.1600008	0.38648286666666665	0.011116562196260718
15.170001000000001	0.3838516	0.008450558946602309
15.1800003	0.3854411	0.014725712058505008
15.1900005	0.3903860666666667	0.01078542653506725
15.2000008	0.3816612666666666	0.011388254360231593
15.210001	0.3830686333333333	0.008492898146294548
15.220000299999999	0.3883233	0.018913979853801246
15.230000500000001	0.3884836	0.0186870789630161
15.240000699999998	0.3946763	0.014328521458615344
15.250001000000001	0.39308913333333334	0.016010102297716076
15.2600012	0.3939198666666666	0.010712048315020496
15.2700005	0.38781383333333336	0.009422527626031844
15.280000699999999	0.3897515333333333	0.02449331847756305
15.290000899999999	0.38899766666666663	0.01614700233273451
15.3000011	0.39318186666666666	0.020691882938083075
15.310000400000002	0.38878246666666666	0.015266977250370626
15.3200006	0.38928689999999994	0.017837997470568266
15.3300009	0.3948859	0.019362180636229995
15.3400011	0.3913288333333333	0.021592322620397553
15.3500004	0.39188280000000003	0.02220578698019959
15.3600006	0.3863244666666666	0.017663176600581598
15.3700008	0.38621903333333335	0.018977134479508058
15.3800011	0.3878512	0.012484091771931202
15.3900003	0.3854836666666666	0.011963571939154828
15.4000006	0.3886597	0.017436499950104684
15.4100008	0.38673783333333334	0.022826778022606128
15.420001000000001	0.3856065	0.022441767548702567
15.4300003	0.38880980000000004	0.02249259689564544
15.4400005	0.3920856	0.02820904159538214
15.4500008	0.38244083333333334	0.022050328939118624
15.460001	0.38028313333333336	0.020540626762670443
15.470000299999999	0.3858283333333333	0.021929846213399055
15.480000500000001	0.3808811333333333	0.02083017250272626
15.490000699999998	0.38032563333333336	0.023030047948784934
15.500001000000001	0.3807524	0.02330553450298873
15.5100012	0.37877646666666664	0.013953812266306764
15.5200005	0.3831183333333333	0.01993300044758273
15.530000699999999	0.3814652666666667	0.015798092528635628
15.540000899999999	0.3838161	0.0160940729689535
15.5500011	0.38725293333333327	0.021376385442196073
15.560000400000002	0.3903986666666667	0.020962275703351827
15.5700006	0.38719886666666664	0.01915427537061457
15.5800009	0.3949211666666667	0.027739142817566193
15.5900011	0.39471670000000003	0.027787706891537464
15.6000004	0.3948376666666667	0.021791660689661405
15.6100006	0.3940412666666666	0.021320445078453078
15.6200008	0.39279173333333334	0.028510398893795474
15.6300011	0.38857903333333327	0.024319227706967435
15.6400003	0.38853486666666665	0.023302682738546084
15.6500006	0.3936940666666667	0.025677607891961694
15.6600008	0.3866665333333333	0.022587142489109424
15.670001000000001	0.38770269999999996	0.019885818995203572
15.6800003	0.3929829	0.018464747635426815
15.6900005	0.3903901666666667	0.011762968602497158
15.7000008	0.3860509333333333	0.017955891834251326
15.710001	0.38919803333333336	0.03048761462206147
15.720001199999999	0.39157709999999996	0.015891955615342002
15.730000500000001	0.3915858666666667	0.020577193183311804
15.740000699999998	0.3848438	0.015949751319691508
15.750001000000001	0.3899099666666666	0.028415015263119826
15.7600012	0.3918228666666666	0.027258613729669617
15.7700005	0.3951018333333333	0.019651057502417864
15.780000699999999	0.39194626666666665	0.019421374174947898
15.790000899999999	0.39112639999999993	0.01585568898408392
15.8000011	0.39420663333333333	0.017753182065571617
15.810000400000002	0.3962991333333334	0.028533398520388904
15.8200006	0.392328	0.019242731648858962
15.8300009	0.38793353333333336	0.023802975066225102
15.8400011	0.38047986666666667	0.0209980634929351
15.8500004	0.3806735333333333	0.02482429136276263
15.8600006	0.3844269	0.014355491492456792
15.8700008	0.38995396666666665	0.006627118419293075
15.8800011	0.3811202	0.011143599522147229
15.8900003	0.38593530000000004	0.009617386702737877
15.9000006	0.3909395666666667	0.0197288274842509
15.9100008	0.3853480333333333	0.012480692049855791
15.920001000000001	0.39671173333333337	0.014727667915978203
15.9300003	0.39309533333333335	0.017749576212499635
15.9400005	0.3913256333333333	0.011007258436746816
15.9500008	0.3965927333333334	0.010710948171069374
15.960001	0.3928700666666667	0.022294762175078992
15.970001199999999	0.3934359666666667	0.013717604667117836
15.980000500000001	0.39336186666666667	0.011101836404097022
15.990000699999998	0.38992646666666664	0.0032674777464174708
16.0	0.3906504	0.0038685865131854024
16.010000199999997	0.3874836	0.007198428455572753
16.020000500000002	0.38501943333333327	0.005289006905207576
16.0300007	0.3797311666666667	0.007681793512151516
16.0400009	0.3831794	0.010208083413158446
16.0500011	0.38446120000000006	0.015148302225662155
16.0600014	0.3841922	0.005713298025659114
16.0700016	0.3966313333333333	0.00972199351179239
16.0799999	0.39058656666666663	0.008956441463736222
16.0900002	0.3945998	0.012361820265640481
16.100000400000003	0.38635876666666663	0.01167333917623117
16.1100006	0.38216146666666667	0.00916425635681007
16.1200008	0.38394189999999995	0.009538771572377655
16.1300011	0.38312786666666665	0.009695464591412514
16.1400013	0.38110663333333333	0.006117064072194555
16.150001500000002	0.38207816666666666	0.0022408746714917336
16.1599998	0.3801733666666667	0.00875430476127793
16.1700001	0.38650663333333335	0.006442252770835158
16.1800003	0.39031123333333334	0.008355880268609254
16.1900005	0.3884988	0.002920570966437903
16.2000008	0.39297786666666673	0.0025486702853318175
16.210001000000002	0.39182919999999993	0.006446253363776493
16.2200012	0.3892400333333333	0.005255673308276793
16.2300014	0.3944492	0.009405813014832955
16.2400017	0.40711756666666665	0.0070333057073707255
16.25	0.39969399999999994	0.009961234081678837
16.260000199999997	0.4038763	0.014315511939501186
16.270000500000002	0.40971046666666666	0.010586746103658737
16.2800007	0.4057363333333333	0.01501305943548265
16.2900009	0.4011683333333333	0.014482881048097177
16.3000011	0.3997794666666666	0.0166295733851874
16.3100014	0.40248280000000003	0.008836925516829958
16.3200016	0.40107336666666665	0.009585385394616834
16.3299999	0.4030726333333334	0.010445869256473249
16.3400002	0.40492236666666664	0.012697007844501512
16.350000400000003	0.4062913000000001	0.009693347304723985
16.3600006	0.39844786666666665	0.006485697466220037
16.3700008	0.4039170666666667	0.008800721879671748
16.3800011	0.3950166666666666	0.008769965208786938
16.3900013	0.40043496666666667	0.012725325647830521
16.400001500000002	0.4021436333333333	0.005738700083933058
16.4099998	0.39393890000000004	0.006821069800991638
16.4200001	0.3943312666666667	0.011684499504186438
16.4300003	0.3976392666666666	0.01951642707626917
16.4400005	0.39764096666666665	0.011253898686381261
16.4500008	0.3941134333333333	0.011276552690132446
16.460001000000002	0.39588333333333336	0.017941427570383958
16.4700012	0.40155813333333334	0.006384494746910891
16.4800014	0.4008404666666667	0.0062953857144207705
16.4900017	0.40422736666666664	0.011075176325609132
16.5	0.40400643333333336	0.023638617799341257
16.510000199999997	0.3977024333333334	0.0028843260743773944
16.520000500000002	0.39296130000000007	0.010832159804489606
16.5300007	0.3943668333333333	0.009912443642883092
16.5400009	0.3950070333333333	0.016406574777305998
16.5500011	0.39786856666666665	0.015733735250198316
16.5600014	0.39464993333333337	0.011468356086350535
16.5700016	0.39518633333333336	0.007913603104359842
16.5799999	0.39510559999999995	0.013034932740908181
16.5900002	0.3954647	0.014053417985671684
16.600000400000003	0.3895838333333333	0.009574851498239202
16.6100006	0.3951210666666667	0.01389656552401829
16.6200008	0.39545406666666666	0.010929038978946556
16.6300011	0.3905520333333334	0.01450348061409168
16.6400013	0.39094293333333335	0.013152565249537227
16.650001500000002	0.3884007666666667	0.008913502327555261
16.6599998	0.38763069999999994	0.006744280515370047
16.6700001	0.38876646666666664	0.00795379477503243
16.6800003	0.38703666666666664	0.005685285931537048
16.6900005	0.3888625666666667	0.007543171452600921
16.7000008	0.39230816666666674	0.0028178171238271137
16.710001000000002	0.39692710000000003	0.0006772799495038746
16.7200012	0.3976300666666666	0.007577701756029551
16.7300014	0.3888305666666667	0.008389445370424254
16.7400017	0.3989523666666666	0.01512841388392494
16.75	0.390463	0.0114824646862074
16.760000199999997	0.39559913333333335	0.015177935915444293
16.770000500000002	0.39361593333333333	0.01241050009561797
16.7800007	0.39676876666666666	0.0184009131366716
16.7900009	0.39161736666666663	0.01541430769685534
16.800001100000003	0.39015736666666667	0.018673246982336345
16.8100014	0.39013610000000004	0.02564803153206887
16.8200016	0.38990679999999994	0.014917734760679969
16.829999899999997	0.39541106666666664	0.020181643196314172
16.8400002	0.39687589999999995	0.011527785124645596
16.8500004	0.3971484	0.01707674455187522
16.860000600000003	0.3900742666666666	0.013253245744470801
16.8700008	0.40246469999999995	0.021784346677373605
16.8800011	0.4024449666666667	0.015609526791781186
16.8900013	0.4023776666666667	0.025739958780529003
16.900001500000002	0.40020516666666667	0.024476274834486885
16.9100018	0.39729273333333337	0.022185066616157254
16.920000100000003	0.3978388	0.02462659491769013
16.9300003	0.3953025666666667	0.024090684359796326
16.9400005	0.3960394666666667	0.025452777863395035
16.9500008	0.3866866666666667	0.016270778386215417
16.960001000000002	0.3847622333333333	0.01688376733325037
16.9700012	0.3843835	0.017289384806869233
16.9800014	0.3789632	0.008023034557447682
16.9900017	0.3803253	0.0032476802367228004
17.0	0.3763615333333334	0.007509537569207139
17.010000199999997	0.3779945	0.005726913719447841
17.020000500000002	0.3769757333333333	0.011252121540551056
17.0300007	0.3804398666666667	0.014308238132744823
17.0400009	0.3808320666666667	0.009261539686970684
17.050001100000003	0.39097960000000004	0.020419869455263407
17.0600014	0.38775323333333334	0.018410805186447794
17.0700016	0.39147506666666665	0.014719534540987815
17.079999899999997	0.3827885	0.008361761768909714
17.0900002	0.3761199	0.008995621545507596
17.1000004	0.3828243333333334	0.012610093865365664
17.110000600000003	0.3905298	0.013423910142354183
17.1200008	0.3933128000000001	0.01768328329326883
17.1300011	0.39645346666666664	0.01534632372958859
17.1400013	0.39134816666666666	0.014360382008266134
17.150001500000002	0.3887438666666667	0.01792516713041567
17.1600018	0.38256260000000003	0.011591994218856353
17.170000100000003	0.38600206666666664	0.00981850697526525
17.1800003	0.3784228333333333	0.010623317282908044
17.1900005	0.3849759333333333	0.01058102278720414
17.2000008	0.38319889999999995	0.007999375757520088
17.210001000000002	0.38729793333333334	0.003390202696496689
17.2200012	0.3873220333333333	0.01240711295400073
17.2300014	0.390018	0.0053308686731151035
17.2400017	0.38703466666666664	0.00455371118356591
17.25	0.38524270000000005	0.0037383649915437474
17.260000199999997	0.3804229666666667	0.00666212720708135
17.270000500000002	0.38150749999999994	0.015227909324329443
17.2800007	0.3852102333333333	0.0076802881536654185
17.2900009	0.38502583333333334	0.0008843170830269826
17.300001100000003	0.38261826666666665	0.005670030552239858
17.3100014	0.3822760333333333	0.009578090323406497
17.3200016	0.38934303333333337	0.006804998302963295
17.329999899999997	0.3899690666666667	0.011960721666075763
17.3400002	0.3887233666666667	0.015075185469616415
17.3500004	0.38649856666666665	0.013919700101774237
17.360000600000003	0.38500889999999993	0.017163320808340092
17.3700008	0.3842129	0.01734925070745132
17.3800011	0.386446	0.022480515712278482
17.3900013	0.38979160000000007	0.013497881457102822
17.400001500000002	0.38386950000000003	0.021016102615137738
17.4100018	0.3924589	0.016313515593212872
17.420000100000003	0.38936243333333326	0.014081095113070322
17.4300003	0.3882774666666666	0.01493984194104251
17.4400005	0.3867583333333333	0.025393204928943754
17.4500008	0.38771663333333334	0.020375504990388173
17.460001000000002	0.3883694	0.010956554050886651
17.4700012	0.38716599999999995	0.009357959822525418
17.4800014	0.38924469999999994	0.004108887991902427
17.4900017	0.3886730333333334	0.005672604796152578
17.5	0.3967439	0.01594919241435127
17.510000199999997	0.3919991	0.010394014266393888
17.520000500000002	0.3854534	0.008482838626309027
17.5300007	0.3883002666666666	0.012565835544178216
17.5400009	0.3908609	0.0032682361496684876
17.550001100000003	0.38965876666666666	0.006440812782819643
17.5600014	0.3951061	0.01947165523960403
17.5700016	0.39237676666666665	0.01584880755304112
17.579999899999997	0.39159949999999993	0.009925135700331726
17.5900002	0.3910496333333333	0.017959847359410745
17.6000004	0.3947599	0.0247381645562075
17.610000600000003	0.38438286666666666	0.014613498794037453
17.6200008	0.3845146666666666	0.014577275301418073
17.6300011	0.3802674	0.0044157493373152374
17.6400013	0.38797940000000003	0.011044268573337013
17.650001500000002	0.3877643333333333	0.006702116592042652
17.6600018	0.3823442666666667	0.010156551634454164
17.670000100000003	0.3895609	0.008011708913833543
17.6800003	0.38681756666666667	0.0024117758028749524
17.6900005	0.38348960000000004	0.0026615078001012735
17.7000008	0.38280386666666666	0.011509434954129306
17.710001000000002	0.3886256666666666	0.01895618970266263
17.7200012	0.39124363333333334	0.014530681560523347
17.7300014	0.39250539999999995	0.022453470491886087
17.7400017	0.39597926666666666	0.02058821832853277
17.75	0.3960887	0.015415388514079031
17.760000199999997	0.3901231666666667	0.018498173435324172
17.770000500000002	0.39578013333333334	0.026430957183260186
17.7800007	0.39262166666666665	0.02500527414173526
17.7900009	0.3914785666666667	0.018779918456780748
17.800001100000003	0.3933912333333333	0.01758593319284861
17.8100014	0.39767996666666666	0.023563401109418194
17.8200016	0.3972455000000001	0.015789402979213628
17.829999899999997	0.3936341333333333	0.012481514534836455
17.8400002	0.39830839999999995	0.016153192079895545
17.8500004	0.39769403333333336	0.01153376361355363
17.860000600000003	0.3963483333333333	0.01531012234612559
17.8700008	0.4007379	0.009799726016068004
17.8800011	0.3950376666666666	0.013092405421592056
17.8900013	0.3942764	0.012267212808539669
17.900001500000002	0.39692356666666667	0.017644291463341174
17.9100018	0.39666293333333336	0.021150521268832437
17.920000100000003	0.40111326666666663	0.023585537942207985
17.9300003	0.40604219999999996	0.012128770183740778
17.9400005	0.4052388333333334	0.014836060169847447
17.9500008	0.40305266666666667	0.018117649147263354
17.960001000000002	0.3994764	0.014774464433271317
17.9700012	0.3974590666666667	0.008953490211271432
17.9800014	0.4014532333333333	0.00823439562161869
17.9900017	0.3960765	0.007503741451436098
18.0	0.40601876666666664	0.011493569787639206
18.010000199999997	0.39861493333333337	0.007242446865758356
18.020000500000002	0.4074292	0.009261407164680756
